"osm_id","name","lon","lat","any_url","opening_hours"
"3421207456","Somhiat",98.9705667,18.7948614,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3421245743","Coffeebooz",98.9715717,18.7933253,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Tu-Su 09:00-19:00"
"3421254993","กาแฟสดกาน้ำ",98.9708613,18.7938287,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3421254994","Kola's Honeymoon",98.970876,18.7936645,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3421257554","ภคมน",98.9708573,18.7935846,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Mo-Su 09:00-20:00"
"3421278244","Favour Art Cafe",98.969276,18.7944658,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3421300374","Goong",98.9681526,18.7951359,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3421308392",NA,98.9685328,18.7967002,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3421308693","Mango Tango",98.9685184,18.7963655,"http://mymangotango.com","Mo-Su 11:00-22:00"
"3424651193",NA,98.9514338,18.7473314,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Mo-Su 08:30-19:00"
"3426400071","Janie Scoop",98.9686357,18.798666,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3426415662","บ้านตะวันฉาย",98.9687341,18.799762,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3426415665","Manifreshto",98.968639,18.7987766,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3426416706","ชั้นหนึ่ง",98.9682194,18.7998091,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3426430299","คูร์ทอช์ บ้านเค้กปล่องไฟ",98.9673381,18.8012271,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3426798762",NA,99.0383348,18.7172075,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3431033697","Home Sit",98.9675211,18.7998648,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Mo-Fr 18:00-24:00"
"3432607045",NA,98.9767565,18.7814036,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3436867170",NA,98.9466508,18.7483185,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3440864915","Clay Studio Café",98.9872802,18.7821599,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Mo-Su 08:00-18:00"
"3442281015",NA,98.6121192,18.1976598,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3446367073",NA,99.0006836,19.1078865,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3453468996","Sanguan",99.0830585,18.9146121,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3456825435","Funkydog",98.9924582,18.7918768,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3461566102","Rice Life",99.0475947,18.7962286,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3470589850","Miss Cafe",99.0538091,18.7546746,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3476312532",NA,98.9315876,18.7014907,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3476312539",NA,98.9316601,18.7015932,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3476312543",NA,98.9318362,18.7014815,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3476312544",NA,98.9317637,18.701379,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3490771193","Swensen's",99.0223584,18.7983097,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3498459991","Café Amazon",98.9592036,18.784619,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3509493642","Ninecool coffee",99.2107072,19.9174544,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Mo-Su 08:00-18:00"
"3540898698",NA,99.0372639,18.8350491,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3540899195","Dunkin' Donuts",99.0372038,18.8350639,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3559049712",NA,99.0201962,18.8319285,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3579808793",NA,99.0071111,18.7851364,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3619858705","VAVA Frozen Yogurt",98.9924974,18.7879183,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3632282338","ปรารถนา กาแฟ",99.0280222,18.7645394,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Mo-Fr 07:30-17:00;Sa-Su 10:00-16:00"
"3632320011","Overstand",98.9926556,18.7859835,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3643587587","Nitroffee",98.9708448,18.7902051,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3643666024","เมา กาแฟ",98.9434828,18.758676,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3650359131","ค็อฟฟี่เดอแคนเดิล",98.9602081,18.7261548,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3654118480",NA,98.9842445,18.7901598,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3670619208",NA,98.9954236,18.7772145,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3672043732","Library Coffee (5F)",98.9727432,18.7899954,"https://www.facebook.com/cmulibrarycoffee",NA
"3699353869",NA,99.029763,18.7693734,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3699353872",NA,99.0297088,18.7694208,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3699353873",NA,99.0298161,18.7694279,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3699353874",NA,99.0297619,18.7694753,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3699435615","Ramino de Cafe",99.030228,18.7621292,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3701046289",NA,99.1948851,19.3397449,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3708969930",NA,99.0211459,18.7600427,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3715124774",NA,99.0523106,18.6692275,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3715124776",NA,99.034617,18.7477723,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3716323839",NA,98.9801371,18.7720137,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3724096630",NA,98.6877501,18.4359142,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3741019925","72 Café",98.9661399,18.7961669,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3745201054",NA,99.0370754,18.8349908,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3745352265",NA,99.0414997,18.771978,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3757290645",NA,98.9477946,18.7480301,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3757290933",NA,98.8931702,18.6971736,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3779091784",NA,98.9352921,18.912493,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3780428290",NA,98.7982032,19.2007955,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3784397399",NA,99.0016524,18.7586873,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3790932533",NA,98.8853372,19.1980643,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3801722889",NA,98.7750773,18.4581676,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3803713498","Kaffee Bitte",98.9298096,18.9298473,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3810861066","Café Amazon",98.9725203,18.7721614,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3810861068","มิ่งมิตร",98.992515,18.7638928,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","PH,Mo-Su 07:00-05:00"
"3819711686","Catmosphere Cat Café",98.9579089,18.8063487,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Mo-Su 10:00-20:00"
"3832005201","แกะดำฉำฉา",98.8648882,18.6548457,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3832005203",NA,98.8961175,18.6790981,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","07:00-20:00"
"3832005712",NA,98.903162,18.7034659,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3835193169",NA,99.3581416,19.0573608,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3843126639","Cozy Cafe Chiangmai",98.9887346,18.7791532,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Mo-Su 09:00-18:00"
"3843126641","La Mango",98.9876941,18.7897178,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3843126642","Local Cafe",98.9674613,18.8009969,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Mo-Su 10:30-22:00"
"3851468855","บ้านเชียงรุ้ง",99.1258496,18.8711968,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3851644959","Food",98.9281371,19.3284624,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3854066930","คาเฟ่ อเมซอน",99.148583,19.6878965,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3860662412",NA,99.008549,18.7521409,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3860662413",NA,99.0086579,18.7521699,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3860662416",NA,99.008519,18.7522418,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3860662417",NA,99.0086279,18.7522709,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3862548425",NA,99.0082435,18.7555378,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3862580751","Ajiyoshi Yatai Ramen",98.9845326,18.8021628,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Mo-Su 11:00-21:30"
"3877442977","Inthanin Coffee",98.9766369,18.7771229,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","07:00-18:00"
"3880114766","คาเฟ่ อเมซอน",98.607078,18.1935556,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3880114767",NA,98.8360169,18.5929151,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3880114855",NA,98.8072223,18.4876164,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3883288647",NA,98.3722287,17.8353939,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3884665393","ณ แม่ตื๋น คาเฟ่",98.4555356,17.4054295,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3888608226",NA,99.0003575,18.7893995,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","08:00-17:00"
"3888816846",NA,99.0214899,18.764666,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3897763597","คาเฟ่ เม้าท์ฟิวล์",98.9732923,18.805111,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3897763600",NA,98.9732273,18.8050919,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3901216868",NA,98.9792858,18.7477888,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","07:30-17:00"
"3901216869",NA,98.975947,18.7498422,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3905979257","Maison de Café",99.0079901,18.8747473,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3907871477","My Secret Cafe",98.9832319,18.7881064,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3907871479","Wawee Coffee",98.9995627,18.7722642,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3908107549","Cafe de Krabi",99.0054657,18.7710016,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3912487218",NA,98.9983994,18.8404532,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3912487219","Inthanin Coffee",98.9500508,18.9013426,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3912487220","โป่งแยงเบอร์รี่-วินดี้ฮิลล์",98.825915,18.9117716,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3912487222",NA,98.8214656,18.9166389,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3912487223",NA,98.8198368,18.9204269,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3923317011",NA,98.971144,19.012415,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3923442395",NA,98.9711683,19.3907322,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3924966402","คาเฟ่ อเมซอน",98.9432489,18.9191843,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Mo-Su 06:00-18:00"
"3927203442","คาเฟ่ อเมซอน",98.9252101,18.7508006,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3927203448","Healthy B",98.9690644,18.7984417,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3927203449","Mac Cafe",98.957928,18.8064957,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3927203453","The Coffee Station",98.9734674,18.7980317,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Mo-Su 07:00-17:00"
"3928262001","อินทนนท์ กาแฟสด",98.9894863,18.7449654,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3930110086","Ying Yui Coffee",98.8877722,19.20039,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3933516649","Chillan Coffee",98.9186493,18.6825371,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3935432857","Ocha Coffee",98.9552084,18.7891856,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3935453579",NA,99.0012495,18.7485162,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3937133676","ออนเดอะเวย์ คาเฟ่",98.9819258,18.8424404,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Mo-Sa 08:00-18:00"
"3937133678","ไอดีดี คาเฟ่",99.00331,18.8336147,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3957108529","Bodhi Tree 1 Café",98.9914746,18.7860289,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3968872886","Rao photo coffee",98.9534678,18.7812702,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3979200909",NA,99.0128479,18.8288448,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3979200911","Jario Coffee",99.012817,18.828008,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3979200912",NA,99.0128488,18.8286555,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Tu-Su; Mo off"
"3979200915",NA,99.0128438,18.8287286,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3996636060","Caffè B{e}arista",98.9744687,18.8035538,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"3996699478",NA,98.8268848,18.6636241,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4005933419",NA,98.9750674,18.797671,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4005933420",NA,98.9751233,18.7977623,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4005933421",NA,98.9748838,18.7977718,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4005933422",NA,98.9749398,18.797863,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4009513093","Eight Cafe Chiangmai",99.0083089,18.7645157,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4036093761",NA,99.1365517,18.8711154,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4049736452",NA,98.9841259,18.7451925,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4049924460",NA,98.9901919,18.7445229,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4052303895","Wangtan Cafe",98.9743012,18.7326417,"https://www.facebook.com/profile.php?id=61555823392603","Mo-Su 8:30-20:00"
"4064637987","Bee Healthy",98.9952621,18.7665929,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4064638194",NA,99.0029382,18.7576969,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4064638197",NA,98.9981476,18.7741066,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4067975166","กาแฟยิ้มยิ้ม",99.0091981,18.7476157,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4069454731","เคลิ้มกาแฟ",99.0015733,18.7619948,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Mo-Su 08:00-18:00"
"4069454755",NA,99.0075248,18.7546493,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4079924526",NA,99.0001187,18.7084994,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4081186033",NA,98.6464031,18.67051,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4081186087",NA,98.5056228,18.6274166,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4081186089",NA,98.505665,18.6274504,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4081186091",NA,98.5055859,18.6274579,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4081186092",NA,98.5056281,18.6274917,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4084830623",NA,98.9818749,18.7835306,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4084830627",NA,98.9818722,18.7834453,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4084830629",NA,98.9818061,18.7834289,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4084830630",NA,98.9818115,18.7835381,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4084836458",NA,98.9824952,18.7835791,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4084836459",NA,98.9825995,18.7835329,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4084836460",NA,98.9825611,18.7834552,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4084836462",NA,98.9824568,18.7835014,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4099632850",NA,99.3017408,19.0164753,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4099934304",NA,98.5916646,18.5427594,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4099934306",NA,98.5916798,18.5428489,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4099934307",NA,98.5916177,18.5428584,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4104856888",NA,98.978641,18.8027625,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4104856897",NA,98.9784184,18.8028691,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4104856898",NA,98.9786585,18.8028704,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4104856899",NA,98.9784305,18.802925,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4107076393",NA,98.9675001,18.8220228,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4107076408",NA,98.9675282,18.8218232,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4107076415",NA,98.9676009,18.8219813,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4107076463",NA,98.9674274,18.8218647,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4115297791","Café Amazon",99.0635285,18.7514855,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4129821990","Coffee Cop",98.9875017,18.7856565,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4132247489","Kaldi Coffee House",98.9868201,18.7881543,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4142717265","Yellow Duck Cafe",99.0205825,18.8169147,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4173012792",NA,98.9981289,18.7603244,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4180090391","ฮอห์ม คาเฟ่",98.9691903,18.8186312,"https://m.facebook.com/hohmcafe/","Mo-Su 10:00-18:00"
"4203872790","Banporpiang Coffee",98.9830958,19.4484668,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4206128689","Doi Luang Coffee",99.3613189,20.0603509,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4206129189","Espresso - 95 Coffee",99.3611728,20.0599975,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Mo-Su 08:00-17:00"
"4208599025","Cafe de Time",99.1289199,19.6244133,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4209258160",NA,98.9628523,18.8072888,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4209258178",NA,98.9629472,18.8070612,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4209259602",NA,98.9629968,18.8072558,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4209259651",NA,98.9628027,18.8070943,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4210249666","Huean Hug Coffee",98.9754335,18.8029385,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Tu-Su 08:00-18:00"
"4212373091","Kalapela Tea House",98.986528,18.788226,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Mo-Su 10:00-23:00"
"4225187389","Nine coffee",98.9815961,18.7899541,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4225761969","Collina",98.9971361,18.8059743,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4248786004","บีซู คาเฟ่",98.9475138,18.7717062,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Mo-Su 09:00-19:00"
"4260029196","Café Chez Nous",98.9025632,19.0880275,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"4262547890","Graveyard View",99.0405893,19.107839,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
