"match_status","place_id","osm_id","dist_m","name","lat","lon","rating","user_ratings_total","any_url","opening_hours"
"matched","ChIJg_gUKWuH2TARtjVuauNhYqE","10237513609",48.01274894847554,"The Cocoa Tree Garden",18.7395394,99.2229228,4.9,66,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Mo-Su 09:00-16:00"
"matched","ChIJdddEMUOn2zARh2q7cj7MCss","10245741610",41.16270692880152,"Khun Pho Coffee and House",18.3788456,98.5321136,4.8,48,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJE0x5yPOr2zAR4t20Th51lhw","10281519290",11.372127408336201,"Aiyana Café",18.5401586,98.5432551,4.9,11,"https://www.facebook.com/aiyanacafedoiinthanon","Mo-Su 09:00-17:30"
"matched","ChIJnTtZ3Pax2zARq614wsTj5nw","10307857609",18.7782334156059,"The Garden Inthanon Cafe'",18.5431544,98.52286,5,63,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Mo-Su 08:00-18:00"
"matched","ChIJ6eC0ApeP0DARbz9ZKdG-Cek","10312581420",41.42615624533789,"ร้านฅนเมืองแหง",19.5804534,98.6147839,4.6,37,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJm6spnsEt1zARTPExeeP-uaM","10569706509",9.03339315602161,"COMPLEMENT",19.9255034,99.196504,4.6,174,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJMWTK0i072jAR09-EfkgqPFI","10620278581",20.68205350672186,"THE VOLCANO หลัง มช.",18.7922199,98.9560485,4.4,555,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Mo-Su 12:00-22:00"
"matched","ChIJ7cQhjPux2zARt1iMUaGcn2c","10715951005",6.536288719533917,"NICE COFFEE SELECTION",18.4331794,98.6780623,4.7,65,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Mo-Sa 07:30-16:00"
"matched","ChIJZ7c3-g2P2zARuZbFKoUI5r8","10767528380",6.377795580345972,"TwinsCoffee Doitao",17.9837038,98.6868687,4.3,23,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJOZJM9vyN2TARTN1-UIwx9f0","10774485522",29.218972299590643,"Kacha & Creme",18.863514,99.2994473,4.3,6,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJcfzCi1062jARLtfChfkqHPY","10836941005",24.899693083895055,"bays coffee co.",18.8061342,98.9613899,4.6,121,"https://www.facebook.com/Food4ThoughtCM",NA
"matched","ChIJVUT10vI62jAReGQdxrsGUR0","10865484490",20.94007606659092,"ปังกลมๆ กะ นมเน้นๆ",18.8051265,98.9775959,5,2,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJNcf4718x2jARqob-phUJ9eU","11032795792",24.47124678317014,"Ni-cha food&drink",18.6898646,98.9456981,4.6,17,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Mo-Su 08:30-17:00"
"matched","ChIJlde_50TV1jAReIzCFV6VNVc","11116250807",11.144722493723103,"Chae-Ger Coffee",20.0763965,99.2689016,4.4,23,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJ6dCuG9WH2TARB7u5B5394hs","11228514395",19.46850456531547,"ขุนดง ลอดจ์ คอฟฟี่ แอนด์ บิสโทร",18.7315579,99.2007178,4.6,11,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Mo-Su 09:00-21:00"
"matched","ChIJMx3e2VeH2TARXH3ZyuaBRac","11228592765",9.875343057754936,"Ba-Ra-Me Cafe",18.7326478,99.1998517,4.8,37,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJrbIjEzcP2jAR9AtEx8w87IE","11244900888",8.717029907980702,"Long time farm stay (Slow bar &​ Organic farm)​ ร้านกาแฟแม่แตง",19.1665866,99.0043623,4.8,180,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJNVokkvQ52jAR_Ji8OwWl_KY","11249892977",2.64677816723087,"BA RUNG บาหรั่ง",18.841957,98.9053622,4.9,46,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJ7eUHDwAB2zARbd9r4tS1Xww","11273509969",21.074375559102066,"Po Mue Nor Cafe",18.5402926,98.4396015,NA,NA,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJC0glIgBP2jARP145qYFAiBs","11410071072",9.682602442930165,"ขุนวินคอฟฟี่",18.7425256,98.6933623,4.7,3,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJ6YMVOOqn0DARavKCoUbvWjQ","11413834853",0.283093280015619,"BBHQ Café",19.4363983,98.9473335,5,36,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Mo-Su 10:00-18:00"
"matched","ChIJIegL8iw_2jAR9ppcGkIqW04","11477703412",16.61772223292967,"สวนนกยูงลุงพงศ์ - UNCLE PONG PEACOCK FARM",18.9224209,98.9233064,4.5,64,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJZ0A7TwA_2jARmD8nSfs2cAM","11477703415",25.084433236481775,"Uncle Pong Mini Zoo and Cafe - สวนลุงพงศ์มินิซูแอนด์คาเฟ่",18.922755,98.9231844,4.6,107,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJX5z3BX832jARt0ggNjWDeSQ","11508095574",18.782967241367363,"𝟭𝟮𝗙𝗘𝗕 𝗛𝗼𝗺𝗲𝘆 𝗖𝗮𝗳𝗲",18.731644,98.9174,4.8,329,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJdedtfLXz2TARFmefD405xs0","11555438605",30.902591400190307,"ARK Coffee",19.0258982,99.3170051,4.7,163,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJR45zObkz2jAReiCpmAoM9Bs","11676292677",2.208391683283686,"ร้านกาแฟสดระเบียงไม้",18.6261979,98.9557142,4.7,14,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJDQqiB6k32jAR_fKrZBAOq4k","11726764476",24.320881978054242,"The Extraction พืชสวนโลก",18.729112400000002,98.9114822,4.7,103,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Mo-Su 07:00-17:00"
"matched","ChIJi-gHykCs2zARRuXn-bmkhUc","11729468222",9.258015200127364,"Coffee Hut",18.541705,98.5993191,3.7,34,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJFYPGDrA62jARg-UlBxBSXi4","11806453091",28.554101042297262,"Tanita Coffee House",18.7930208,99.0019605,4.7,220,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","08:30-17:00"
"matched","ChIJgZxXJwAJ2jARYJUR7z9udWE","12111894384",32.346430277287375,"Lhong Chiang Dao glamping (หลงเชียงดาว แกล้มปิง)",19.3263823,98.9336028,4.7,33,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJp_IqOAA72jAR77BLh__jbK0","12222135666",4.823121870526602,"ชาไข่มุกดอทคอม (สาขาดอนแก้ว)",18.8702853,98.9669198,5,2,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJu2s43y4h2jARoBs6-xp2-sI","12345599501",7.324868472713869,"Inthanin สาขาปั้มบางจาก ดอยสะเก็ด",18.8759307,99.1390686,3.9,17,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Mo-Su 07:00-17:30"
"matched","ChIJv8QiK9M02jAR45arTU6cJng","12350709001",3.8388488530253273,"Café Amazon",18.5973844,98.8879194,4.4,108,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJz6d3vNXJ2zAR141C6z749QA","12350716263",4.193000696576702,"Shade of Brown Coffee Roaster",18.4721228,98.8203873,4.9,60,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Mo-Su 07:30-17:30"
"matched","ChIJnwVjDaov2jARqHvCGaGocbE","12389781831",1.3023798746298814,"JP Carwash Coffee & Restaurant",18.7404967,99.0450346,4.9,11,"https://www.instagram.com/hopefullycafe/","7:30 - 16:30"
"matched","ChIJC-DC9JAD2jARQvjVqTge25I","12444046765",6.50516858875601,"Thawaan Coffee",19.2238143,99.1852144,NA,NA,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJ7Wm0GTQ_2jARfWRvM82iZak","12503865623",9.021468840317715,"QSBG Coffee",18.8863831,98.8626883,4.8,4,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJ_9xZNRNL2jARoQD_yEhupa8","12528710125",15.452086523931506,"Cafe Amazon PTT Maewang คาเฟ่อเมซอน ปตท.แม่วาง (บ้านกาด)",18.6042126,98.8294884,5,1,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJSzAiTzwd2jAR9HtV-duuQp0","12543258781",10.250432639560648,"เรือนฝ้าย ด้ายงาม",19.1235276,99.1774915,5,4,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJ3cptBQAB2jARBgWr36y167c","12550162068",44.82845340816297,"Café Amazon ปตท.แม่ปั๋ง",19.2513878,99.1854052,5,2,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJg-dg6YQh2jARjnzGzCa_oHc","12570756828",8.454403717509786,"หอศิลป์ อิงกา คาเฟ่",18.929622,99.1418789,5,2,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJr2mouV4h2jAR_KIwkx6jzOA","12570756830",25.772059662794458,"☕Mae Kuang Cafe แม่กวง คาเฟ่",18.9300734,99.1421433,4.9,19,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJwwL57ikt1zARZLq3Y1G1wWM","12704302176",3.7692812951510186,"เดอะ เอส คอฟฟี่",19.9830582,99.2477014,4.7,11,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJrdzB0f9u2jARqpUjuc1Sf24","12771183608",36.505869609062884,"Coffee Secrets",19.1218462,98.7046919,4.5,13,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJ-aSb-lIp2jARhy752TQfWxw","12854479436",40.474324831239926,"ผามกาแฟใจ๋ยอง ณ เฮือนใจ๋ยอง",18.7254624,99.1028968,4.5,6,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJfXvXur4w2jARcld9AjrlENQ","12864717489",44.37492526520873,"Starbucks",18.8083378,99.018274,4.2,613,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Mo-Su 09:00-22:00"
"matched","ChIJy_SKGQDL2zARR1O3PkfBUW0","12916877901",32.6025740987049,"Langbaan Cafe",18.5489841,98.8770691,4.9,13,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJtaOPBgAj2jARf4FeA8EzA-8","13004478307",11.176485334485623,"ชาวเรา slowbar coffee",18.8780151,99.0389106,NA,NA,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Tu-Sa 07:00-13:00"
"matched","ChIJqTSm1O4v2jARGsRgvwcdXMM","13051829585",11.270715675288157,"Tungjai​ Coffee​ ตั้งใจกาแฟสด",18.73502389999999,99.0256736,5,22,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJdad_M-0P2jARgM9Muj-1HXE","13062546004",4.2102542411427955,"unh Cafe & Craft : ยุ่น คาเฟ่ แอนด์ คราฟท์",19.191985,98.9808331,5,3,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Mo-Su 07:00-18:00"
"matched","ChIJAy1yJYSN2TARGjIfBLejTkM","13062872287",10.786567782763376,"ดงธารา เทพเสด็จ - Dong-Tara Thepsadet Chiangmai",18.9242045,99.3591212,5,2,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJEV0HnyWN2TARFQTGSEBp5a0","13062989622",20.32319230419445,"Kamisama Coffee",18.9209872,99.3308822,4.9,8,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJHTsCs_yN2TAR6bUOJKkkRH4","13062989822",14.80701827043694,"Fae Miang Café",18.9250866,99.3398268,4.6,267,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJ98s0-aYl2jARVkVyWK8Z0pc","13092045056",4.624784469540255,"88 Rustic Jungle Café",18.8606537,99.0526521,4.6,158,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJE7qOiJ9H2jAROWpOsr73D8s","13108414413",3.0583127786410964,"พาลอร์ - Palore@Pongyang",18.858886,98.832428,5,1,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJh-7QCwDL0DARztFWh8GA_f8","13169192501",15.921121837400046,"TUNGNGRN COFFEE",19.7366168,99.1430051,NA,NA,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Mo-Fr 07:00-17:00; Sa-Su 09:00-17:00"
"matched","ChIJi6rsG27H0DARJ9dvZYAkJhE","13192214401",39.83883205755333,"ภูผาแดงคอฟฟี่",19.7620395,99.0124156,NA,NA,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJ6cjWDjEb2jARs9kldoFdzBs","13236510928",3.566460688238673,"Today's COFFEE club สภากาแฟป่าเลา",19.1131523,99.0749122,5,26,"https://scanfood.online/pickup/NfKgb0Fxtxg1J97pBlMq","07:00-22:00"
"matched","ChIJiXXolxk72jAR2uKCGUuxaHk","13245032755",7.99606762414054,"Huai Tueng Thao Coffee",18.8724499,98.9373437,4.2,12,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJkwZ6zX2n0DARY8ZET3ntwfI","13253872602",9.120021391102377,"Hoklhong Cafe",19.3504375,98.9624375,4.7,586,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJ5YLfLVrL0DARd9HnEb4_Rl0","13255562001",11.939854736743237,"LONG-CHONG COFFEE X ก๋วยเตี๋ยวเป็ดรสเด็ดปากทางอ่างขาง",19.8023768,99.1650437,5,10,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Mo-Su 08:00-16:00"
"matched","ChIJ7253EwA32jAReZ21nZ1Wk_Y","13257143161",25.637812846707313,"Lanna Terra",18.7360946,98.9004275,4.1,23,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Mo-Su 08:00-17:00"
"matched","ChIJiaMXyp452jARgUwN_LG58-w","13257248680",47.79886745049415,"Rachel Coffee And Community @Cypress Lanes",18.7907133,98.8404066,4.5,143,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Mo-We, Fr-Su 10:00-17:00"
"matched","ChIJtchymZI62jARRht1e_ZZoEI","13293742701",2.3959153033383696,"Akha Ama Coffee ( The New Original )",18.794007,98.9925683,4.5,1844,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJCx05IgCV0DARwxj-6FxjWiU","13293745101",0.14826091729859692,"Imim Cafe. ซินหมี่",19.676149,98.7858837,5,1,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip","Mo-Su 08:00-17:00"
"matched","ChIJYa54SsCl0DARZqlkAmvE0Gg","13392100892",9.168752183630353,"winter",19.51436069999999,98.9602249,4.9,16,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"matched","ChIJsb8khfir2zARjIpllO3oIY8","13401663575",19.211496662976746,"KM.31 Cafe Inthanon",18.5294559,98.5231044,4.8,6,"https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip",NA
"google_only","ChIJrQLWVHPx3DARnBk3AhgFURg",NA,NA,"Coffee master กาแฟคั่วมือ",17.315479,98.33291,NA,NA,NA,NA
"google_only","ChIJcTVqE9v73DARteCtS5wDvXQ",NA,NA,"Forest Coffee beans",17.2940687,98.3483562,5,1,NA,NA
"google_only","ChIJyWb9jzL73DARgR2LJlcBy00",NA,NA,"GooNoo Black Coffee",17.2909708,98.3539659,4.5,2,NA,NA
"google_only","ChIJfzwqpu333DARBtvQkp9HI9E",NA,NA,"มาดามคอฟฟี่ ณ.ทีวาโกล",17.376925,98.483606,5,4,NA,NA
"google_only","ChIJDWYN3Uf33DARSunxm6c1bTc",NA,NA,"โรงตาก กาแฟ",17.3664375,98.4821875,5,1,NA,NA
"google_only","ChIJEaBO54z33DAR3LMwgLZDBAw",NA,NA,"มิกะ คาเฟ่ mika.cafe",17.3911913,98.4626625,5,4,NA,NA
"google_only","ChIJd-nL-fD13DARKDFKApCHhWg",NA,NA,"Tuen Coffee",17.3975883,98.4608785,5,24,NA,NA
"google_only","ChIJ3SAy17f13DARJ_NqB6uU1cQ",NA,NA,"หลงยุค ๙๐ คาแฟ่",17.4002161,98.4668874,5,4,NA,NA
"google_only","ChIJD0DLpt713DARkMoj2CPWnCE",NA,NA,"Country Road 1099 Cafe'",17.40024949999999,98.4578362,3.5,2,NA,NA
"google_only","ChIJn1gIDdz13DARAUwXqws5rdM",NA,NA,"Nan nat bakery & coffee",17.401821,98.457377,4.1,22,NA,NA
"google_only","ChIJgRaRcUv13DARLk1AkgI1Yl0",NA,NA,"ม่อนอีลู&ชาคุมะบ้านใหม่",17.4023799,98.4561121,NA,NA,NA,NA
"google_only","ChIJ7X4DtXr13DARJMsVl6Omw3s",NA,NA,"ร้าน​กาแฟ​กะเจ่อ​ถิ(ตีน​ดอน)​",17.4026879,98.4555976,NA,NA,NA,NA
"google_only","ChIJrYxf2yH13DAR2Nm0dzxWUmk",NA,NA,"ร้าน Check in เมืองตื๋น",17.4103296,98.4550234,NA,NA,NA,NA
"google_only","ChIJPXqd-tX13DARS2UWGaeyu-g",NA,NA,"พอเพียงคาเฟ่",17.4141239,98.456706,4.5,4,NA,NA
"google_only","ChIJ6x2tBatf3DARGmAY6TmkL9E",NA,NA,"เก๊าบะขามคาเฟ่",17.4300834,98.5344118,NA,NA,NA,NA
"google_only","ChIJ87wGTUCL3DAR5e7kacZ-j5s",NA,NA,"เก่อชอวา คอฟฟี่",17.4997563,98.4838145,NA,NA,NA,NA
"google_only","ChIJ6RVvKzRf3DARQAnpYYGKfxQ",NA,NA,"หม่าวี่โจcoffee@homestay",17.4960638,98.4848861,5,7,NA,NA
"google_only","ChIJRfJEUwBh3DARxrECiHk7oJs",NA,NA,"ลูกเขยดอย coffee",17.572276,98.522539,5,2,NA,NA
"google_only","ChIJCbXHCZNh3DARHQnbpPchLKw",NA,NA,"Napee por coffee",17.569218,98.523619,NA,NA,NA,NA
"google_only","ChIJkWc0HgCD3DARMkd3LyeUxio",NA,NA,"คอฟฉะโฮมคาเฟ่",17.630099,98.440357,NA,NA,NA,NA
"google_only","ChIJ81GuvSuJ3DAR7n_83VMlSqU",NA,NA,"คอฟฉะโฮมคาเฟ่",17.6300994,98.4403573,NA,NA,NA,NA
"google_only","ChIJ8wyvLyyD3DAREYRckrc8lG0",NA,NA,"ร้าน พอใจกาแฟ",17.7980298,98.3570646,NA,NA,NA,NA
"google_only","ChIJOQCw1vwF2zARgc72X2VuJ4E",NA,NA,"ร้านฮักกั๋นกาแฟสด",17.7980291,98.357768,4.9,17,NA,NA
"google_only","ChIJSTg3O6uD3DARIPmW9Bpquy0",NA,NA,"ร้านกาแฟไก่ไข่ อมก๋อย",17.7989556,98.3571291,5,2,NA,NA
"google_only","ChIJp3q1dwCD3DAROxnLKN-9f9I",NA,NA,"หน้าบ้านกาแฟสด",17.7980116,98.3581566,NA,NA,NA,NA
"google_only","ChIJrVYFHCqD3DARaCHInVS-o6k",NA,NA,"บ้านนมชัยโชติ",17.79789539999999,98.3586672,NA,NA,NA,NA
"google_only","ChIJwS7i_F6D3DARoghgRCGlwUQ",NA,NA,"กาแฟทีคี บ้านหลวง",17.79199,98.3617986,NA,NA,NA,NA
"google_only","ChIJ52kkSaKD3DARx6m0lGe8MtU",NA,NA,"BabyBoom Cafeine",17.8004042,98.3597874,3.5,4,NA,NA
"google_only","ChIJc0OlWaKD3DARydgnZJ_8Kbw",NA,NA,"โฮงรถคาเฟ่",17.8000106,98.3606564,4.8,29,NA,NA
"google_only","ChIJq8l8dgB92zARSR9K_tfsiQs",NA,NA,"หน้าบ้านป้าลี",17.799811299999998,98.3608504,NA,NA,NA,NA
"google_only","ChIJ0YpE7KKD3DARzg-utieQzQc",NA,NA,"Coffee Cill",17.7996105,98.3617887,3.5,2,NA,NA
"google_only","ChIJ6SLgAKOD3DAR4GJ8aS32dzY",NA,NA,"ณ อมก๋อย",17.8010191,98.3610571,4.6,9,NA,NA
"google_only","ChIJXfjU_6KD3DARAQ8yjxDLKo8",NA,NA,"เฮือนข้าวแฟ",17.8006094,98.3613756,4.2,19,NA,NA
"google_only","ChIJSezUZQCD3DARbU7QdtjH9UU",NA,NA,"ร้านกาแฟอมก๋อยบีนส์ Omkoi beans",17.799066,98.3624121,5,2,NA,NA
"google_only","ChIJtTFodgCD3DARNW7EZHEH4F0",NA,NA,"บ้านยายคาเฟ่",17.7994663,98.3630751,5,1,NA,NA
"google_only","ChIJfZGKKUWD3DARJ-Ngths5AN0",NA,NA,"ร้านกาแฟฮิมดง",17.7984352,98.3656977,3.8,4,NA,NA
"google_only","ChIJk1dFr3qD3DARi9ghj06ASxg",NA,NA,"Good morning omkoi",17.8049515,98.3636814,4.7,70,NA,NA
"google_only","ChIJ6e_HIQCD3DARYesMYwmW12w",NA,NA,"คอฟฟี่คา",17.8219994,98.3214551,NA,NA,NA,NA
"google_only","ChIJTfTKLg2D3DAR7u9l0L3dfBE",NA,NA,"Sopa's Estate Plantation",17.8026739,98.3675259,5,1,NA,NA
"google_only","ChIJ3-INZgCD3DARo7szZQsWwOc",NA,NA,"มิตติ้งพอยต์คาเฟ่อมก๋อย Meeting point Cafe Omkoi",17.8078899,98.3640966,4.7,3,NA,NA
"google_only","ChIJ70FzJvOD3DARB9nW-As8IzE",NA,NA,"Yangpao cafe - ร้านกาแฟโรงเรียนบ้านยางเปา",17.8235562,98.3188457,NA,NA,NA,NA
"google_only","ChIJIUeFISaD3DAR1d4ln4booKk",NA,NA,"Dong Coffee De Omkoi",17.8054333,98.372846,4.9,12,NA,NA
"google_only","ChIJKV4zHLiD3DARrG0I3c71ofg",NA,NA,"Nermu Coffee Omkoi",17.8113889,98.365053,5,1,NA,NA
"google_only","ChIJNd0dcA9_3DARtGI7J1jJt08",NA,NA,"ร้านHugnaCoffee",17.776038,98.496876,5,2,NA,NA
"google_only","ChIJHSe-DF-d3DAR8f29zorLNd0",NA,NA,"วิวไร่คาเฟ่",17.8705597,98.3032062,NA,NA,NA,NA
"google_only","ChIJUdG6FQCJ2zARUA6FcoyWDew",NA,NA,"Palmmoy Coffee and tea 2",17.8520745,98.747732,5,3,NA,NA
"google_only","ChIJRRilMQCJ2zARjn7bBOd-E7Q",NA,NA,"ชารินคิณ Charinkin🧋",17.878812,98.7258851,NA,NA,NA,NA
"google_only","ChIJp4DmLACJ2zARulQMfwuRjZg",NA,NA,"1000Mai cafe",17.891302,98.742084,NA,NA,NA,NA
"google_only","ChIJ4WRoIwyH2zARv0RUtvIaIJQ",NA,NA,"1000 Mai Cafe",17.8913051,98.7420212,5,1,NA,NA
"google_only","ChIJ7RrAtLWJ2zART6TwPMNnDZo",NA,NA,"The Doitao Coffee Rider",17.8852456,98.7262161,4.8,4,NA,NA
"google_only","ChIJlfjSq0uJ2zARGok29B2je7M",NA,NA,"ปั่นมั่ว",17.8921314,98.7423562,4.3,4,NA,NA
"google_only","ChIJOXsZV0uJ2zARAIOnpTXXn7Y",NA,NA,"PANMOUR (ปั่นมั่ว)",17.8922235,98.7422913,NA,NA,NA,NA
"google_only","ChIJDWWvIg1_2zARtu4yiSpigUo",NA,NA,"เก๊าเกี๊ยะ Cafe",17.9055907,98.4104728,4.6,10,NA,NA
"google_only","ChIJIaLRWnB_2zARwbcPmOM4N-c",NA,NA,"กาแฟรักษ์ป่าอมก๋อย SOFT Coffee",17.90286859999999,98.4093009,5,22,NA,NA
"google_only","ChIJ73HzEwCJ2zARLm_2tZd2ZTQ",NA,NA,"กล้วยทอดกระทะยักษ์บ้านถิ่นสำราญ",17.9233939,98.7093269,NA,NA,NA,NA
"google_only","ChIJzRPgQzeJ2zAR9vJx1kLPr1A",NA,NA,"กาแฟครูเกจ",17.9228975,98.7105697,3,2,NA,NA
"google_only","ChIJMZrR_2qJ2zARhU_APpJZd8A",NA,NA,"ร้านเก๊าบะโจ้ก kaobajoke",17.9466292,98.6941896,5,1,NA,NA
"google_only","ChIJk3wbSwCP2zARsC1H7oH6EIw",NA,NA,"ร้านน้ำปั่นน้องต้นหนาว",17.9498647,98.681607,NA,NA,NA,NA
"google_only","ChIJATpeZNeP2zARro8ZUTk0wXY",NA,NA,"ระมิงค์ คอฟฟี่",17.94783709999999,98.6946497,4,2,NA,NA
"google_only","ChIJN5xEgNWP2zARHYXJw3hO0-k",NA,NA,"ฮ่อมหน้อย คาเฟ่ Hom Noi Cafe",17.949394,98.690311,4.7,7,NA,NA
"google_only","ChIJT8AWQDiJ2zARJU650PNi244",NA,NA,"Long Ma Jim ลองมาจิม",17.9409509,98.7067318,3,1,NA,NA
"google_only","ChIJWZemdZuH2zARAW3Q69uRwWE",NA,NA,"CHEEVA COFFEE",17.9409034,98.7068694,4.7,6,NA,NA
"google_only","ChIJPwMOn0uN2zARaajzlz7g0_A",NA,NA,"SURANUN Café",17.9495872,98.6901229,4.9,12,NA,NA
"google_only","ChIJ6wLRbQCP2zARcDYseEFZ1dg",NA,NA,"Coffee in Doitao By Khun Pui",17.9522861,98.6847151,NA,NA,NA,NA
"google_only","ChIJ2asKc66P2zARW6J-9HFHedA",NA,NA,"โคซี่ บราวน์ คาเฟ่ Cozy Brown Café",17.9523478,98.6847385,5,33,NA,NA
