Name,Latitude,Longitude,MatchStatus,PlaceID,OsmID,Dist_m,Rating,UserRatingsTotal,URL,OpeningHours
ซุ้ม​กาแฟ​ฮอด​ฮิต,18.1973607,98.6120056,matched,ChIJgxiku_2Z2zARvUZJax7PCjQ,3442281015,35.357102005892656,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
นัดพบ เพลย์,18.9147325,99.0830282,matched,ChIJNe4bWAAj2jARaXgMrYTlWrs,3453468996,13.762062747385073,5,2,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Eurana Cafe & Restaurant,18.7920411,98.9922688,matched,ChIJ_____-852jAROT66xa178ys,3456825435,27.042225866650867,4.6,197,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Chiang Mai Rice Life,18.7961743,99.0475538,matched,ChIJ3XLCGXIl2jARK3vBDz4Ji9k,3461566102,7.415669307995494,4.5,426,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Café Amazon,18.7846357,98.959198,matched,ChIJPQZzNXg62jAR08hG4UicLWQ,3498459991,1.948289960781401,4.3,75,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Ninecool Coffee & Cake,19.9173436,99.2107348,matched,ChIJHSWjwWwt1zARpj0HyRDeYk8,3509493642,12.653785448830009,4.5,181,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,Mo-Su 08:00-18:00
Inthada restaurant and cafe by coffee de candle,18.7261046,98.9601826,matched,ChIJs29YAAUx2jAR6Fp68kOddx8,3650359131,6.19434448603326,4.2,345,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Café Amazon,18.7694002,99.0298038,matched,ChIJp6ali_Ev2jARPWN1COy61jY,3699353873,3.3412545844425536,4,226,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
"Ramino Coffee Club, ร้านกาแฟ รามิโน่คอฟฟี่คลับ",18.7620918,99.0301825,matched,ChIJv5hvEOwv2jAR3oiOGSDcd9Y,3699435615,6.343812978897366,4.5,142,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Hop Chafe สาขาหน้าโรงเรียนพร้าว,19.3399124,99.1949527,matched,ChIJZfwVSQBV1zARdim5L4mq6gY,3701046289,19.929942820404197,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Maetang River view cafe and wine bar,19.1980335,98.8852846,matched,ChIJ-2BytzYN2jARJnUV_dtRqc0,3790932533,6.499184228497816,4,2,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
De Aerng Boutique Hotel,18.4581873,98.7748452,matched,ChIJUwm0tBi32zARms7zyAFzXRs,3801722889,24.57848124490783,4.3,143,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
ร้านแกะดำฉำฉา,18.6550392,98.8650832,matched,ChIJ27-JvPg12jARdgK1uaxYU_s,3832005201,29.74893995301482,4.3,109,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Bon Doi Coffee View,19.05736959999999,99.3581334,matched,ChIJE09bMuXx2TAROyTwmZ60XFg,3835193169,1.3039322870023662,4.4,214,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Baan Chiangroong,18.87140969999999,99.1257938,matched,ChIJS07NqTUh2jARjztbJCEY3yo,3851468855,24.390618023453406,4.5,351,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Café Amazon,19.6879014,99.1485925,matched,ChIJ9735g9y10DARUd9i09RVLJU,3854066930,1.134063013398861,3.7,83,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Café Amazon,18.193639,98.6071604,matched,ChIJSal2OP6Z2zARnva8xquPNYg,3880114766,12.718798804974691,3.5,15,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
