Name,Latitude,Longitude,MatchStatus,PlaceID,OsmID,Dist_m,Rating,UserRatingsTotal,URL,OpeningHours
NA,18.7880705,98.9889753,osm_only,NA,1598982582,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Wawee Coffee,18.7878605,98.9901618,osm_only,NA,1598984446,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Fat Cat,18.7628698,98.9949689,osm_only,NA,1615247948,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Doi Chaang,18.7823754,98.9899659,osm_only,NA,1618868156,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Arom D Shop,18.7700105,98.998772399999993,osm_only,NA,1685453396,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,18.8084546,98.974255,osm_only,NA,1686520700,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,20.0520265,99.3995497,osm_only,NA,1792667288,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Ming Muang,18.7977747,98.9666391,osm_only,NA,1796986984,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Wawee Coffee,18.7975594,98.9670413,osm_only,NA,1796992462,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Aroma,18.7977215,98.9674348,osm_only,NA,1796992466,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
9th Street,18.7974297,98.9682308,osm_only,NA,1797000716,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Tea Tales,18.7974296,98.9683462,osm_only,NA,1797000726,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Marble Arch,18.7973862,98.968367,osm_only,NA,1797002637,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,09:00-24:00
O-B-One Coffee & Juice,18.7973154,98.9699966,osm_only,NA,1797019229,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Dejavu Cafe,18.7967367,98.9696581,osm_only,NA,1797039541,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
La Genoise,18.7966837,98.9670338,osm_only,NA,1797049148,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Doi Chaang,18.7422351,99.0032854,osm_only,NA,1819897327,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,18.8726288,99.1347723,osm_only,NA,1877384996,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,18.756235,99.0506925,osm_only,NA,1895792122,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Doi Chaang Coffee,18.7712587,98.9764231,osm_only,NA,1903665319,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,07:00-21:00
Kaffee Bitte,18.8486761,98.9566085,osm_only,NA,1974754623,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,20.0650784,99.3521588,osm_only,NA,1985457974,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,20.0650375,99.3518204,osm_only,NA,1985458244,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Coffee Corner,18.7571736,99.0489814,osm_only,NA,2039805560,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,18.790668,98.9896486,osm_only,NA,2039922767,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
บ้านลุงหมี,18.7883529,98.9868525,osm_only,NA,2039957239,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,18.7883502,98.9869107,osm_only,NA,2039958427,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,Mo 08:00-22:00; We-Su 08:00-22:00
J. Ju Coffee,18.7855818,98.9899892,osm_only,NA,2040022297,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
